,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
7219,2021-10-29 18:00:00,2,0.025603531448191715,7.52825785358614e-05,0.15661803480400774,0.15867538985481267,0.018652498304318334,0.010972041612483744,0.012586772446410863,0.012288939954041364
7838,2021-11-24 13:00:00,2,0.026787361132787558,0.004205069743931687,0.1525751450166989,0.12981717153611758,0.0338005878363102,0.02111972877577559,0.021871560432854202,0.02617644120291738
9162,2022-01-18 17:00:00,4,0.07414586909947363,0.03221018895927212,0.30925177242631985,0.0008065961641871303,0.06680985756274022,0.04954254133382872,0.052297767073875095,0.05085423119192727
5019,2021-07-30 02:00:00,1,0.007548133539535477,6.452792445930976e-05,0.049159196109450985,0.09213120630937444,0.005765317657698395,0.004551365409622887,0.006364220873336749,0.005594964531921272
8786,2022-01-03 01:00:00,1,0.012283452277918872,1.0754654076551627e-05,0.040135934845022564,0.2211417816813049,0.009552340040696359,0.009451049600594463,0.01560541830585312,0.004795683884503946
6152,2021-09-15 07:00:00,4,0.08243356365545326,0.07596012174268414,0.14859084783500323,0.00013443269403118837,0.06008365362875877,0.048671744380456995,0.051763782788269784,0.03436906783894495
14436,2022-08-30 11:00:00,3,0.015243469871312837,0.006194680748093737,0.11343528446710024,0.37497759455099483,0.050644359032331,0.026460616756455505,0.03261663197585084,0.13437905884703766
2516,2021-04-16 19:00:00,2,0.025011173223989446,3.226396222965488e-05,0.1826917443018691,0.23395769851227818,0.03312231517069862,0.018855656697009105,0.01958305635168859,0.14197222499750223
15437,2022-10-11 04:00:00,1,0.010211972020828308,3.226396222965488e-05,0.09333802074178238,0.16347015594192507,0.019613384580601405,0.007500464425041798,0.012052788160805555,0.03466879808172645
14099,2022-08-16 10:00:00,2,0.009324321448333592,0.0015056515707172278,0.07728364680377336,0.37179602079225665,0.01995252091340719,0.011436466654282,0.01592144982182361,0.0327705065441103
13370,2022-07-15 01:00:00,1,0.0017761879087981169,0.0,0.0291205249897463,0.3333482702993368,0.011191498982591001,0.004377206018948541,0.005808441310767957,0.06983714656808872
15127,2022-09-28 06:00:00,3,0.04336275024474681,0.01249690803695299,0.3012245854573153,0.0064975802115074385,0.04860954103549627,0.027935166264164965,0.031265324804114945,0.029673294035368177
16323,2022-11-17 02:00:00,1,0.003995757721939247,0.0,0.010781039432823577,0.28203979207743324,0.005991408546235586,0.004063719115734721,0.00551420507176095,0.002198021780397642
5286,2021-08-10 05:00:00,2,0.025603531448191715,0.006667885527462009,0.1525751450166989,0.009231044990141603,0.021309066244630345,0.013549600594464051,0.01603042620664102,0.011589569387551204
13040,2022-07-01 07:00:00,1,0.010508151132929442,0.010937483195853005,0.10341594890724791,0.11059329628965764,0.0338005878363102,0.008139048857514396,0.01026557544980003,0.020181836347287443
11438,2022-04-25 13:00:00,2,0.012875810502121138,0.002979039179204801,0.049159196109450985,0.4807761247535401,0.02639611123671716,0.016568363366152705,0.01657530813072807,0.04326106504146268
13250,2022-07-10 01:00:00,1,0.0010366268923539673,0.0,0.024550301751918913,0.2916741351496684,0.00870449920868189,0.002542727103845439,0.0046205987162581865,0.06853831551603558
11806,2022-05-10 21:00:00,4,0.06940966359728155,0.015389909983545379,0.40159371887267825,0.0015235705323534685,0.058048835631924034,0.045014397176295746,0.05028170395475301,0.07113597762014187
14409,2022-08-29 08:00:00,1,0.011099622593323026,0.004925631567060646,0.08935372356008671,0.1923283742606202,0.0253787022382998,0.006339401820546164,0.011268158190120201,0.13308022779498452
3603,2021-06-01 02:00:00,1,0.006068124742838497,0.0,0.03814378625417473,0.3108980103961283,0.008082749265204612,0.007523685677131711,0.007628346937218704,0.057847936856828854
16192,2022-11-11 15:00:00,2,0.03329886777996907,0.018745362055429485,0.18474248549833014,0.03526617673418175,0.045896450373049964,0.020817852498606723,0.024650458245698156,0.032171046058547315
16908,2022-12-13 11:00:00,3,0.03211503809537322,0.0071518449609068325,0.1988047108454913,0.11538806237677003,0.05872710829753561,0.02531116477800483,0.0261761276331419,0.052752522729543415
7030,2021-10-21 21:00:00,5,0.16412667953065366,0.09999677360377704,0.42169098259799614,0.0,0.06952294822518652,0.12225989225339029,0.12651068513453134,0.04765710860225797
