,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
15346,2022-10-07 09:00:00,5,4112.24,346.9,54.84,0.94,21.46,286.75,319.18,9.5
15347,2022-10-07 10:00:00,5,1388.55,88.51,56.21,5.28,12.4,79.42,95.26,6.08
15348,2022-10-07 11:00:00,5,1001.36,55.43,52.09,9.3,12.28,52.21,66.28,6.27
15349,2022-10-07 12:00:00,4,847.82,43.36,49.35,11.98,12.52,41.01,54.29,6.46
15350,2022-10-07 13:00:00,2,433.92,10.51,33.93,40.05,8.34,15.58,23.37,3.74
15351,2022-10-07 14:00:00,2,373.84,7.49,28.1,48.64,7.87,12.22,19.16,3.29
15352,2022-10-07 15:00:00,2,377.18,6.98,29.82,47.92,8.11,12.68,20.1,3.39
15353,2022-10-07 16:00:00,4,1054.76,55.43,58.26,12.7,14.42,48.86,61.26,8.11
15354,2022-10-07 17:00:00,5,2216.34,157.36,64.43,0.85,20.74,120.06,141.44,13.05
15355,2022-10-07 18:00:00,5,2937.32,221.73,62.38,0.0,22.65,172.29,203.45,11.65
15356,2022-10-07 19:00:00,5,3231.05,243.19,59.63,0.0,21.46,196.88,234.83,9.5
15357,2022-10-07 20:00:00,5,3471.37,253.92,58.95,0.0,20.27,219.26,261.66,7.73
15358,2022-10-07 21:00:00,5,3017.43,209.21,57.58,0.0,14.78,187.87,223.76,4.94
15359,2022-10-07 22:00:00,5,1375.2,69.74,54.15,0.0,6.68,74.77,91.18,2.34
15360,2022-10-07 23:00:00,4,694.27,20.12,43.18,0.09,3.93,31.45,40.59,1.46
15361,2022-10-08 00:00:00,3,514.03,9.39,34.27,0.62,3.43,20.76,27.31,1.25
15362,2022-10-08 01:00:00,2,467.3,5.14,31.19,2.32,3.31,17.86,23.57,1.14
15363,2022-10-08 02:00:00,2,413.89,1.7,28.45,7.78,3.01,14.89,20.07,0.97
15364,2022-10-08 03:00:00,2,353.81,0.36,23.65,18.78,2.89,11.69,16.61,0.89
15365,2022-10-08 04:00:00,1,323.77,0.08,21.25,29.68,3.25,9.84,14.73,1.04
15366,2022-10-08 05:00:00,2,473.98,1.44,37.7,13.95,5.13,17.13,22.9,1.84
15367,2022-10-08 06:00:00,4,674.25,13.52,46.61,1.03,7.03,27.3,34.27,2.66
15368,2022-10-08 07:00:00,4,801.09,28.16,45.93,0.61,8.34,33.51,41.12,3.07
15369,2022-10-08 08:00:00,4,807.76,32.19,42.5,6.62,9.3,33.23,40.78,3.32
15370,2022-10-08 09:00:00,3,654.22,25.48,33.93,16.99,9.3,24.92,31.72,3.45
15371,2022-10-08 10:00:00,1,310.42,6.65,16.28,41.48,6.14,9.42,14.24,2.06
15372,2022-10-08 11:00:00,1,263.69,4.69,11.82,45.78,5.19,6.86,10.78,1.93
15373,2022-10-08 12:00:00,1,250.34,3.8,10.37,47.92,4.59,5.82,9.08,1.92
15374,2022-10-08 13:00:00,1,240.33,3.16,9.25,51.5,4.11,4.94,7.59,1.82
15375,2022-10-08 14:00:00,1,250.34,3.27,10.54,53.64,4.35,5.0,7.42,2.03
15376,2022-10-08 15:00:00,1,267.03,3.46,13.71,52.93,4.89,5.65,8.11,2.41
15377,2022-10-08 16:00:00,4,921.25,43.81,47.3,13.23,12.04,38.09,44.16,8.11
15378,2022-10-08 17:00:00,5,2029.42,132.32,58.95,0.86,19.55,104.53,116.52,17.73
15379,2022-10-08 18:00:00,5,2777.1,189.54,62.38,0.0,22.41,154.51,171.02,23.31
15380,2022-10-08 19:00:00,5,2670.29,177.03,60.32,0.0,19.55,149.92,166.62,19.25
15381,2022-10-08 20:00:00,5,2269.74,141.26,52.78,0.0,14.42,125.49,139.77,11.53
15382,2022-10-08 21:00:00,5,1735.69,101.92,44.55,0.0,9.54,93.25,104.04,6.46
15383,2022-10-08 22:00:00,4,834.47,34.87,37.7,0.01,4.35,37.98,43.43,3.86
15384,2022-10-08 23:00:00,3,554.08,15.65,31.19,0.16,3.1,22.04,26.08,3.01
15385,2022-10-09 00:00:00,2,487.33,10.73,26.73,0.46,2.83,18.5,22.15,2.82
15386,2022-10-09 01:00:00,2,473.98,9.83,24.33,0.58,2.8,18.09,21.64,2.56
15387,2022-10-09 02:00:00,2,440.6,7.71,22.96,0.97,2.56,16.24,19.58,1.92
15388,2022-10-09 03:00:00,2,380.52,4.25,21.76,2.95,2.29,13.01,16.06,1.27
15389,2022-10-09 04:00:00,2,353.81,2.07,22.28,6.88,2.47,11.81,14.86,1.22
15390,2022-10-09 05:00:00,3,527.38,10.84,30.85,1.52,4.41,21.65,25.87,2.12
15391,2022-10-09 06:00:00,4,720.98,28.61,33.59,0.04,6.08,33.39,38.93,2.88
15392,2022-10-09 07:00:00,4,747.68,34.42,33.93,0.51,6.38,34.99,40.93,2.94
15393,2022-10-09 08:00:00,4,700.95,33.53,28.79,5.1,6.5,31.43,37.2,2.98
15394,2022-10-09 09:00:00,3,554.08,25.03,21.93,12.7,6.08,23.76,28.72,2.98
15395,2022-10-09 10:00:00,2,343.8,11.73,14.57,23.96,5.25,14.65,18.33,2.34
15396,2022-10-09 11:00:00,2,290.39,8.83,12.0,29.68,4.89,12.29,15.64,2.53
15397,2022-10-09 12:00:00,1,267.03,7.1,11.14,34.69,4.59,9.9,12.98,2.91
15398,2022-10-09 13:00:00,1,226.97,2.91,8.23,61.51,3.01,6.27,8.16,2.01
15399,2022-10-09 14:00:00,1,223.64,2.07,7.88,70.1,2.59,6.58,8.33,1.85
15400,2022-10-09 15:00:00,1,226.97,1.73,8.91,71.53,2.56,8.08,10.04,1.98
15401,2022-10-09 16:00:00,2,350.48,3.69,25.02,49.35,4.05,14.62,17.5,3.17
15402,2022-10-09 17:00:00,3,534.06,5.31,47.3,14.48,5.78,24.74,29.11,4.56
15403,2022-10-09 18:00:00,4,660.9,12.63,50.04,0.77,6.32,32.15,37.76,3.96
15404,2022-10-09 19:00:00,4,667.57,16.09,45.24,0.25,5.78,33.56,39.39,2.79
15405,2022-10-09 20:00:00,4,654.22,15.87,42.16,0.24,5.36,33.37,39.21,2.34
15406,2022-10-09 21:00:00,4,580.79,11.85,39.07,0.51,4.35,29.94,35.34,1.82
15407,2022-10-09 22:00:00,3,420.57,3.21,32.22,4.25,2.56,21.21,25.44,1.08
15408,2022-10-09 23:00:00,2,373.84,1.72,27.76,6.79,2.41,18.06,21.73,1.01
15409,2022-10-10 00:00:00,2,377.18,2.26,25.7,4.92,2.59,17.13,21.09,1.01
15410,2022-10-10 01:00:00,2,377.18,3.21,23.65,3.08,2.68,16.12,20.68,1.0
15411,2022-10-10 02:00:00,2,363.83,3.86,21.25,2.26,2.68,14.91,19.95,1.0
15412,2022-10-10 03:00:00,2,353.81,4.36,20.05,1.79,2.71,14.18,19.41,1.03
15413,2022-10-10 04:00:00,2,373.84,6.71,20.39,0.97,3.1,15.25,20.61,1.22
15414,2022-10-10 05:00:00,3,527.38,19.0,22.96,0.1,4.89,23.31,29.85,2.01
15415,2022-10-10 06:00:00,4,634.19,29.06,27.08,0.01,6.08,29.6,37.54,2.47
15416,2022-10-10 07:00:00,4,587.46,24.59,29.82,0.06,5.78,26.29,33.12,2.28
15417,2022-10-10 08:00:00,3,574.11,23.47,29.47,0.65,6.26,24.52,30.8,2.37
15418,2022-10-10 09:00:00,3,514.03,19.89,26.73,3.13,6.5,20.62,26.74,2.5
15419,2022-10-10 10:00:00,2,383.85,11.96,19.88,12.52,5.66,13.9,19.63,2.53
15420,2022-10-10 11:00:00,2,330.45,8.38,18.16,19.85,5.3,11.58,16.8,2.75
15421,2022-10-10 12:00:00,2,303.75,5.53,17.82,28.25,5.07,10.49,15.03,2.85
15422,2022-10-10 13:00:00,1,250.34,1.19,14.22,42.92,3.55,8.19,11.65,2.25
15423,2022-10-10 14:00:00,1,263.69,0.87,15.77,47.92,3.81,7.61,10.92,2.28
15424,2022-10-10 15:00:00,1,287.06,0.69,20.56,47.21,4.59,7.61,10.77,2.5
15425,2022-10-10 16:00:00,2,383.85,0.73,34.96,31.83,6.68,11.27,14.67,3.45
15426,2022-10-10 17:00:00,3,554.08,3.55,51.41,7.69,9.78,20.4,24.68,4.43
15427,2022-10-10 18:00:00,4,707.63,14.19,51.41,0.4,11.09,29.92,34.74,4.37
15428,2022-10-10 19:00:00,4,741.0,20.12,45.24,0.06,10.25,32.23,36.25,3.55
15429,2022-10-10 20:00:00,4,654.22,17.21,38.04,0.14,8.34,28.0,31.06,3.23
15430,2022-10-10 21:00:00,2,467.3,5.59,34.27,3.26,5.96,19.62,21.73,3.1
15431,2022-10-10 22:00:00,2,293.73,0.14,21.93,24.68,3.7,10.03,11.21,2.53
15432,2022-10-10 23:00:00,1,253.68,0.01,15.94,38.62,3.07,6.51,7.51,2.47
15433,2022-10-11 00:00:00,1,247.0,0.0,13.71,45.42,3.16,5.7,7.13,2.41
15434,2022-10-11 01:00:00,1,243.66,0.0,13.37,48.64,3.28,5.17,7.58,2.66
15435,2022-10-11 02:00:00,1,247.0,0.01,14.05,46.49,3.52,5.41,8.98,3.13
15436,2022-10-11 03:00:00,1,247.0,0.01,15.08,42.92,3.64,5.76,10.14,3.42
15437,2022-10-11 04:00:00,1,267.03,0.03,17.99,36.48,3.93,7.07,12.16,3.7
15438,2022-10-11 05:00:00,2,370.5,0.51,30.5,20.74,5.25,12.38,18.51,4.31
15439,2022-10-11 06:00:00,2,480.65,3.69,40.78,6.53,6.5,17.99,25.01,4.69
15440,2022-10-11 07:00:00,2,514.03,7.15,40.78,2.66,6.85,19.39,26.85,4.88
15441,2022-10-11 08:00:00,2,500.68,8.94,36.33,6.79,6.97,18.17,25.75,5.32
15442,2022-10-11 09:00:00,2,460.62,10.17,30.16,15.2,6.91,15.78,23.26,5.89
15443,2022-10-11 10:00:00,2,410.56,9.72,26.05,20.74,6.79,13.09,20.52,6.4
15444,2022-10-11 11:00:00,2,373.84,9.61,21.93,26.11,6.44,11.15,18.58,6.97
15445,2022-10-11 12:00:00,1,347.14,8.83,19.88,30.4,6.14,9.74,17.02,6.9
15446,2022-10-11 13:00:00,1,273.7,3.74,13.71,53.64,4.23,6.53,11.11,3.96
15447,2022-10-11 14:00:00,1,260.35,2.79,12.17,62.23,3.78,6.11,9.71,3.42
15448,2022-10-11 15:00:00,1,260.35,2.37,12.68,63.66,3.58,6.13,9.44,3.45
15449,2022-10-11 16:00:00,2,383.85,3.74,29.13,44.7,5.42,11.36,15.36,5.83
15450,2022-10-11 17:00:00,3,614.17,5.09,53.47,12.16,8.11,22.25,27.57,10.39
15451,2022-10-11 18:00:00,4,814.44,15.87,57.58,0.51,9.78,32.88,39.23,11.78
15452,2022-10-11 19:00:00,4,894.55,23.92,54.15,0.06,9.66,37.13,43.68,10.13
15453,2022-10-11 20:00:00,4,921.25,27.94,51.41,0.03,9.18,39.28,45.93,8.49
15454,2022-10-11 21:00:00,4,867.84,26.38,47.98,0.03,7.99,36.96,43.32,6.78
15455,2022-10-11 22:00:00,4,807.76,27.05,41.81,0.02,5.84,34.39,40.28,4.24
15456,2022-10-11 23:00:00,4,854.49,34.87,35.64,0.0,5.36,38.23,44.3,3.8
15457,2022-10-12 00:00:00,4,907.9,40.23,31.87,0.0,5.9,42.26,48.68,4.75
15458,2022-10-12 01:00:00,5,1054.76,51.41,30.85,0.0,9.54,51.82,59.11,8.87
15459,2022-10-12 02:00:00,5,1268.39,67.95,32.56,0.0,15.5,66.07,74.64,16.21
15460,2022-10-12 03:00:00,5,1482.01,85.83,34.62,0.0,20.98,80.43,90.1,24.32
15461,2022-10-12 04:00:00,5,1762.39,109.08,36.33,0.0,26.7,99.45,108.98,36.48
15462,2022-10-12 05:00:00,5,2670.29,187.75,42.16,0.0,41.01,164.69,176.26,52.69
15463,2022-10-12 06:00:00,5,4112.24,325.44,52.78,0.0,54.36,275.01,288.17,56.24
15464,2022-10-12 07:00:00,5,5233.76,439.88,58.95,0.01,34.33,357.2,369.71,22.55
15465,2022-10-12 08:00:00,5,6355.29,550.75,65.8,0.09,25.99,441.02,457.95,11.02
15466,2022-10-12 09:00:00,5,7156.37,629.43,74.71,0.29,23.13,515.48,538.28,8.36
15467,2022-10-12 10:00:00,5,2216.34,180.6,49.35,1.43,17.4,139.03,150.52,5.64
15468,2022-10-12 11:00:00,5,1976.01,155.57,56.89,2.55,19.07,123.38,136.39,6.08
15469,2022-10-12 12:00:00,5,1842.5,135.9,65.8,4.07,19.79,115.58,130.42,6.71
15470,2022-10-12 13:00:00,4,620.84,19.67,49.35,35.05,10.49,32.24,38.99,3.2
15471,2022-10-12 14:00:00,2,377.18,5.25,29.47,60.8,6.79,13.79,18.21,2.63
15472,2022-10-12 15:00:00,2,323.77,3.05,22.96,72.96,5.72,10.62,13.95,2.53
15473,2022-10-12 16:00:00,5,1268.39,56.33,77.46,13.77,16.45,59.78,67.91,9.88
15474,2022-10-12 17:00:00,5,3017.43,198.48,100.08,0.4,30.99,168.56,185.66,20.01
15475,2022-10-12 18:00:00,5,4646.3,336.17,108.3,0.0,39.58,286.32,312.27,27.11
15476,2022-10-12 19:00:00,5,5821.23,436.31,111.04,0.0,37.67,386.45,419.6,27.36
15477,2022-10-12 20:00:00,5,5821.23,432.73,111.04,0.0,29.09,405.8,445.89,16.97
15478,2022-10-12 21:00:00,5,4432.68,321.87,100.08,0.0,19.31,309.33,352.15,7.54
15479,2022-10-12 22:00:00,5,1869.2,109.08,78.14,0.0,8.7,116.08,142.55,3.42
15480,2022-10-12 23:00:00,5,961.3,44.7,54.15,0.0,4.77,54.08,71.91,1.8
15481,2022-10-13 00:00:00,4,647.54,21.01,38.73,0.06,3.76,32.76,43.83,1.38
15482,2022-10-13 01:00:00,3,520.71,8.72,33.93,0.94,3.43,24.06,31.06,1.25
15483,2022-10-13 02:00:00,2,453.95,3.05,31.19,4.43,3.22,19.58,24.84,1.16
15484,2022-10-13 03:00:00,2,403.88,0.82,27.76,12.52,3.07,16.28,20.78,1.17
15485,2022-10-13 04:00:00,2,383.85,0.26,26.73,21.28,3.37,14.52,18.66,1.41
15486,2022-10-13 05:00:00,3,520.71,2.21,41.13,9.92,5.3,20.87,25.91,2.34
15487,2022-10-13 06:00:00,4,620.84,8.72,47.98,1.81,6.62,26.17,32.45,2.91
15488,2022-10-13 07:00:00,4,600.81,9.83,46.61,1.54,6.74,26.18,32.29,2.72
15489,2022-10-13 08:00:00,4,574.11,11.18,41.13,5.23,6.97,26.12,31.61,2.63
15490,2022-10-13 09:00:00,3,500.68,7.49,36.67,9.48,6.56,23.28,27.94,2.31
15491,2022-10-13 10:00:00,2,373.84,2.12,28.1,20.56,5.25,16.72,20.1,1.77
15492,2022-10-13 11:00:00,2,333.79,1.93,22.96,27.54,4.59,14.13,17.01,1.58
15493,2022-10-13 12:00:00,2,320.43,2.12,21.42,30.4,4.35,13.28,15.85,1.5
15494,2022-10-13 13:00:00,2,293.73,1.49,18.51,39.34,3.93,12.1,14.25,1.28
15495,2022-10-13 14:00:00,2,283.72,0.96,17.48,42.56,3.25,11.03,12.73,1.27
15496,2022-10-13 15:00:00,1,280.38,0.59,18.16,42.56,2.74,9.58,11.06,1.31
15497,2022-10-13 16:00:00,1,303.75,0.32,22.28,40.77,3.01,9.14,10.71,1.42
15498,2022-10-13 17:00:00,2,350.48,0.12,27.76,34.69,3.64,10.64,12.75,1.63
15499,2022-10-13 18:00:00,2,390.53,0.12,30.5,30.04,4.05,12.3,14.84,1.66
15500,2022-10-13 19:00:00,2,397.21,0.11,30.16,29.68,4.11,12.65,15.43,1.6
15501,2022-10-13 20:00:00,2,390.53,0.1,28.45,29.68,3.99,12.2,14.92,1.52
15502,2022-10-13 21:00:00,2,350.48,0.07,23.65,31.11,3.43,10.27,12.61,1.27
15503,2022-10-13 22:00:00,1,287.06,0.03,16.28,33.97,2.44,7.68,9.23,0.8
15504,2022-10-13 23:00:00,1,270.37,0.03,14.39,32.19,2.24,7.54,8.73,0.7
15505,2022-10-14 00:00:00,1,273.7,0.05,14.39,29.33,2.32,8.09,9.32,0.73
15506,2022-10-14 01:00:00,1,280.38,0.07,15.42,26.82,2.53,8.6,10.06,0.82
15507,2022-10-14 02:00:00,1,283.72,0.09,15.94,25.39,2.74,8.47,10.23,0.89
15508,2022-10-14 03:00:00,1,287.06,0.11,16.79,23.96,2.98,7.97,9.92,0.97
15509,2022-10-14 04:00:00,1,317.1,0.29,20.91,18.78,3.61,8.87,11.34,1.23
15510,2022-10-14 05:00:00,2,440.6,4.08,32.22,4.92,5.54,14.56,18.08,2.09
15511,2022-10-14 06:00:00,3,567.44,15.87,33.93,0.22,7.27,20.46,24.83,2.82
15512,2022-10-14 07:00:00,3,574.11,20.56,31.53,0.05,7.63,20.74,24.77,2.75
15513,2022-10-14 08:00:00,2,507.35,17.21,27.42,0.35,6.97,17.52,21.25,2.41
15514,2022-10-14 09:00:00,2,410.56,9.72,24.68,2.5,5.72,12.92,16.1,1.88
15515,2022-10-14 10:00:00,1,333.79,3.86,21.93,15.56,4.41,8.6,10.97,1.39
15516,2022-10-14 11:00:00,1,343.8,4.19,23.31,18.42,4.41,8.26,10.6,1.39
15517,2022-10-14 12:00:00,1,370.5,6.48,23.99,12.7,4.71,9.06,11.56,1.49
15518,2022-10-14 13:00:00,1,363.83,6.76,22.96,8.23,4.53,8.88,11.35,1.41
15519,2022-10-14 14:00:00,1,330.45,4.47,22.28,9.3,3.93,7.38,9.53,1.2
15520,2022-10-14 15:00:00,1,303.75,3.07,21.25,9.39,3.34,6.35,8.14,1.06
15521,2022-10-14 16:00:00,1,303.75,1.9,22.28,9.92,3.34,6.44,8.13,1.09
15522,2022-10-14 17:00:00,1,317.1,0.94,23.65,13.05,3.7,6.9,8.65,1.2
15523,2022-10-14 18:00:00,1,307.08,0.44,22.62,17.88,3.52,6.29,7.91,1.2
15524,2022-10-14 19:00:00,1,310.42,0.57,21.59,16.27,3.43,6.1,7.75,1.27
15525,2022-10-14 20:00:00,1,350.48,2.26,23.65,6.88,3.99,7.96,9.97,1.46
15526,2022-10-14 21:00:00,1,353.81,3.91,22.62,3.04,3.99,8.4,10.45,1.42
15527,2022-10-14 22:00:00,1,293.73,2.29,18.85,4.02,3.16,6.02,7.66,1.01
15528,2022-10-14 23:00:00,1,250.34,0.87,15.08,7.6,2.35,4.23,5.52,0.72
15529,2022-10-15 00:00:00,1,236.99,0.42,13.02,11.8,1.97,3.49,4.62,0.63
15530,2022-10-15 01:00:00,1,230.31,0.22,11.65,16.27,1.79,3.21,4.26,0.58
15531,2022-10-15 02:00:00,1,216.96,0.07,9.85,25.03,1.77,3.69,4.65,0.51
15532,2022-10-15 03:00:00,1,205.28,0.01,7.71,36.12,1.53,3.6,4.42,0.46
15533,2022-10-15 04:00:00,1,196.93,0.0,6.51,44.7,1.37,2.66,3.4,0.47
15534,2022-10-15 05:00:00,1,223.64,0.01,10.02,44.35,1.8,3.32,4.32,0.67
15535,2022-10-15 06:00:00,1,230.31,0.01,11.82,42.56,1.94,3.59,4.75,0.74
15536,2022-10-15 07:00:00,1,226.97,0.01,11.82,43.27,1.94,3.41,4.52,0.73
15537,2022-10-15 08:00:00,1,233.65,0.06,12.51,40.77,2.12,3.32,4.46,0.78
15538,2022-10-15 09:00:00,1,230.31,0.19,12.17,38.62,2.18,3.04,4.13,0.76
15539,2022-10-15 10:00:00,1,223.64,0.4,10.97,38.98,2.18,2.54,3.54,0.76
15540,2022-10-15 11:00:00,1,216.96,0.58,10.11,41.48,2.21,2.16,3.05,0.89
15541,2022-10-15 12:00:00,1,208.62,0.68,9.08,45.42,2.18,1.79,2.57,1.08
15542,2022-10-15 13:00:00,1,203.61,0.94,7.37,55.79,1.91,1.46,2.19,1.12
15543,2022-10-15 14:00:00,1,216.96,0.7,9.42,63.66,2.09,1.74,2.67,1.31
15544,2022-10-15 15:00:00,1,230.31,0.47,12.0,65.09,2.29,2.15,3.26,1.5
15545,2022-10-15 16:00:00,1,280.38,0.33,19.88,56.51,3.07,3.98,5.7,2.09
15546,2022-10-15 17:00:00,1,353.81,0.09,28.79,41.48,3.93,6.98,9.83,2.88
15547,2022-10-15 18:00:00,1,397.21,0.09,32.56,31.47,4.23,9.05,12.79,3.29
15548,2022-10-15 19:00:00,1,403.88,0.12,31.53,28.61,4.05,9.42,13.47,3.04
15549,2022-10-15 20:00:00,1,387.19,0.09,28.1,30.4,3.78,8.87,12.8,2.53
15550,2022-10-15 21:00:00,1,337.12,0.03,21.93,35.76,3.13,7.12,10.69,1.84
15551,2022-10-15 22:00:00,1,260.35,0.01,13.71,42.92,2.09,4.47,7.41,1.14
15552,2022-10-15 23:00:00,1,236.99,0.01,11.48,42.2,1.71,3.81,6.49,0.9
15553,2022-10-16 00:00:00,1,236.99,0.01,11.14,38.62,1.64,3.82,6.55,0.85
15554,2022-10-16 01:00:00,1,236.99,0.02,11.31,34.69,1.68,3.94,6.7,0.83
15555,2022-10-16 02:00:00,1,240.33,0.03,11.65,31.11,1.8,4.09,6.63,0.82
15556,2022-10-16 03:00:00,1,243.66,0.06,12.51,26.82,1.97,4.34,6.76,0.82
15557,2022-10-16 04:00:00,1,273.7,0.2,15.94,19.85,2.41,5.49,8.07,0.95
15558,2022-10-16 05:00:00,2,403.88,4.02,26.73,4.87,3.93,11.11,14.85,1.63
15559,2022-10-16 06:00:00,2,554.08,17.88,27.42,0.16,5.36,18.34,23.37,2.25
15560,2022-10-16 07:00:00,3,620.84,26.82,25.7,0.03,6.02,21.57,27.6,2.47
15561,2022-10-16 08:00:00,3,594.14,25.7,25.02,0.43,6.26,20.21,26.8,2.5
15562,2022-10-16 09:00:00,2,480.65,16.54,24.33,2.86,5.84,14.52,20.34,2.34
15563,2022-10-16 10:00:00,1,297.07,2.21,20.22,26.11,4.17,5.73,8.77,1.55
15564,2022-10-16 11:00:00,1,260.35,1.33,16.11,41.48,3.34,3.86,5.9,1.28
15565,2022-10-16 12:00:00,1,243.66,1.15,13.54,47.21,2.71,2.95,4.43,1.2
15566,2022-10-16 13:00:00,1,230.31,0.82,12.0,50.07,2.38,2.39,3.43,1.08
15567,2022-10-16 14:00:00,1,223.64,0.68,11.65,47.92,2.18,2.22,3.1,1.06
15568,2022-10-16 15:00:00,1,220.3,0.54,12.0,43.99,2.0,2.37,3.17,1.14
15569,2022-10-16 16:00:00,1,270.37,0.53,19.71,32.54,2.65,4.61,5.86,1.73
15570,2022-10-16 17:00:00,1,357.15,0.72,30.85,16.45,3.64,8.69,10.87,2.25
15571,2022-10-16 18:00:00,2,407.22,1.96,33.93,7.69,3.99,11.69,14.48,2.15
15572,2022-10-16 19:00:00,2,400.54,2.04,31.19,6.79,3.67,12.06,14.89,1.84
15573,2022-10-16 20:00:00,2,387.19,1.3,29.47,9.48,3.46,11.83,14.8,1.73
15574,2022-10-16 21:00:00,2,337.12,0.44,24.33,15.74,2.83,10.36,13.36,1.49
15575,2022-10-16 22:00:00,1,253.68,0.05,14.22,26.82,1.76,7.48,9.78,1.16
15576,2022-10-16 23:00:00,1,233.65,0.02,11.65,32.19,1.73,6.58,8.42,1.28
15577,2022-10-17 00:00:00,1,230.31,0.01,10.71,36.12,1.76,5.82,7.71,1.44
15578,2022-10-17 01:00:00,1,226.97,0.01,9.6,41.13,1.7,5.84,7.56,1.52
15579,2022-10-17 02:00:00,1,230.31,0.01,10.11,39.7,1.82,6.2,7.85,1.44
15580,2022-10-17 03:00:00,1,236.99,0.01,10.97,36.12,1.94,5.86,7.48,1.38
15581,2022-10-17 04:00:00,1,247.0,0.03,12.85,32.9,2.21,5.26,6.89,1.39
15582,2022-10-17 05:00:00,1,320.43,0.21,21.93,23.6,3.25,7.25,9.41,1.79
15583,2022-10-17 06:00:00,1,367.16,0.85,28.79,14.13,3.93,8.89,11.62,2.03
15584,2022-10-17 07:00:00,1,363.83,1.15,28.45,11.8,3.93,8.8,11.51,1.93
15585,2022-10-17 08:00:00,1,357.15,1.23,26.73,14.13,4.05,8.71,11.28,1.74
15586,2022-10-17 09:00:00,1,327.11,1.38,22.28,23.25,3.76,7.77,10.04,1.47
15587,2022-10-17 10:00:00,1,313.76,1.84,19.88,29.68,3.58,7.49,9.58,1.31
15588,2022-10-17 11:00:00,1,350.48,3.27,22.96,24.68,4.05,9.2,11.56,1.39
15589,2022-10-17 12:00:00,2,400.54,5.53,26.73,17.7,4.77,11.26,13.93,1.55
15590,2022-10-17 13:00:00,2,433.92,7.26,29.13,12.34,5.3,12.81,15.8,1.69
15591,2022-10-17 14:00:00,2,453.95,8.61,31.87,8.05,5.6,13.8,17.05,1.77
15592,2022-10-17 15:00:00,2,487.33,11.4,34.27,4.02,5.9,15.16,18.58,1.9
15593,2022-10-17 16:00:00,4,988.01,60.8,34.62,0.55,9.66,40.98,47.83,3.58
15594,2022-10-17 17:00:00,5,1869.2,139.47,34.62,0.02,15.02,92.0,105.65,6.14
15595,2022-10-17 18:00:00,5,2456.67,185.97,37.7,0.0,19.07,132.29,152.58,8.74
15596,2022-10-17 19:00:00,5,2590.18,193.12,38.73,0.0,19.79,142.83,163.81,9.5
15597,2022-10-17 20:00:00,5,2643.59,191.33,37.01,0.0,18.6,146.09,162.18,8.74
15598,2022-10-17 21:00:00,5,2483.37,180.6,33.24,0.0,15.14,136.71,149.07,6.71
15599,2022-10-17 22:00:00,5,1815.8,132.32,26.05,0.0,8.82,96.41,103.82,3.55
15600,2022-10-17 23:00:00,5,1308.44,92.09,20.39,0.0,6.38,64.33,69.17,2.69
15601,2022-10-18 00:00:00,5,1108.17,73.31,17.31,0.0,6.14,51.96,55.66,2.69
15602,2022-10-18 01:00:00,5,1121.52,72.42,15.59,0.0,6.85,51.9,55.34,3.1
15603,2022-10-18 02:00:00,5,1255.04,84.04,14.57,0.0,8.58,60.78,64.45,4.05
15604,2022-10-18 03:00:00,5,1482.01,104.61,14.74,0.0,11.8,75.67,79.76,5.89
15605,2022-10-18 04:00:00,5,1922.61,143.05,16.96,0.0,16.69,104.37,109.33,8.74
15606,2022-10-18 05:00:00,5,2964.02,236.03,22.96,0.0,22.89,175.5,183.66,11.65
15607,2022-10-18 06:00:00,5,4272.46,361.2,32.56,0.0,25.75,270.07,281.03,11.53
15608,2022-10-18 07:00:00,5,2510.07,203.85,28.79,0.0,17.4,138.97,145.82,7.54
15609,2022-10-18 08:00:00,5,1735.69,134.11,27.08,0.07,14.66,87.82,94.86,6.84
15610,2022-10-18 09:00:00,5,1228.33,89.41,24.33,0.51,12.4,57.29,63.58,6.14
15611,2022-10-18 10:00:00,3,627.52,33.97,23.31,3.13,8.82,23.4,27.11,3.64
15612,2022-10-18 11:00:00,2,417.23,12.96,22.62,8.05,6.56,12.49,14.95,2.37
15613,2022-10-18 12:00:00,1,340.46,6.65,20.56,14.84,5.36,9.01,10.97,2.06
15614,2022-10-18 13:00:00,1,293.73,4.14,17.31,31.11,4.35,6.73,8.32,1.93
15615,2022-10-18 14:00:00,1,287.06,2.96,17.82,39.34,4.11,5.98,7.44,1.99
15616,2022-10-18 15:00:00,1,293.73,2.4,19.19,41.48,4.05,5.84,7.25,2.12
15617,2022-10-18 16:00:00,2,413.89,3.63,34.27,23.25,5.66,10.56,12.7,3.61
15618,2022-10-18 17:00:00,2,594.14,10.17,45.24,2.28,7.33,18.53,21.74,5.26
15619,2022-10-18 18:00:00,3,674.25,17.88,39.76,0.14,7.33,22.78,26.51,4.88
15620,2022-10-18 19:00:00,3,620.84,14.08,36.67,0.35,6.14,20.61,23.99,3.86
15621,2022-10-18 20:00:00,2,560.76,10.73,32.9,0.66,5.42,18.53,21.56,3.2
15622,2022-10-18 21:00:00,2,467.3,5.76,29.47,2.21,4.17,14.68,17.13,2.31
15623,2022-10-18 22:00:00,1,323.77,0.76,20.39,11.18,2.38,8.95,10.53,1.27
